L_H_d_t_i[0],L_H_d_t_i[1],L_H_d_t_i[2],L_H_d_t_i[3],L_H_d_t_i[4],L_H_d_t_i[5],L_H_d_t_i[6],L_H_d_t_i[7],L_H_d_t_i[8],L_H_d_t_i[9],L_H_d_t_i[10],L_H_d_t_i[11],L_CS_d_t_i[0],L_CS_d_t_i[1],L_CS_d_t_i[2],L_CS_d_t_i[3],L_CS_d_t_i[4],L_CS_d_t_i[5],L_CS_d_t_i[6],L_CS_d_t_i[7],L_CS_d_t_i[8],L_CS_d_t_i[9],L_CS_d_t_i[10],L_CS_d_t_i[11],L_CL_d_t_i[0],L_CL_d_t_i[1],L_CL_d_t_i[2],L_CL_d_t_i[3],L_CL_d_t_i[4],L_CL_d_t_i[5],L_CL_d_t_i[6],L_CL_d_t_i[7],L_CL_d_t_i[8],L_CL_d_t_i[9],L_CL_d_t_i[10],L_CL_d_t_i[11]
0,0,0,0,0,0,0,0,0,0,0,0,1.643393968,0.091143708,0.998246048,0.422250796,0.447211503,0.01562598,0.105444005,0.139830672,0.346317317,0.015211025,0.103928461,0.032142474,0.753159932,0.122756026,0.734381857,0,0,0,0,0,0,0.116355066,0.284773861,0
0,0,0,0,0,0,0,0,0,0,0,0,1.257108964,0.315350179,0.278933625,0.271700391,0.353293407,0.044701319,0.094322956,0.105175507,0.244425834,0.061359798,0.126350275,0.041067646,0.449224716,1.225862429,0.177317447,0.177317447,0.177317447,0,0,0,0,0.602142422,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.78032678,0.630688584,0.525651859,0.548372776,0.643601103,0.0876112,0.144476201,0.127601919,0.294972469,0.161425014,0.245328813,0.084028144,0.522458482,0.206224192,0.206224192,0.206224192,0.206224192,0,0,0,0,0.157593223,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.074978851,0.619909589,0.446476636,0.468886982,0.52816932,0.078717548,0.119341246,0.102516232,0.241398033,0.1526599,0.221228153,0.071624034,0.956078552,0.143694897,0.143694897,0.143694897,0.143694897,0,0,0,0.00373326,0.109809338,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.11588806,0.742103692,0.540937894,0.545263019,0.60440016,0.09437224,0.127790269,0.144094073,0.34605523,0.196235223,0.258508755,0.081025423,0.464242163,0.126111901,0.126111901,0.126111901,0.126111901,0,0,0,0,0.096372694,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.89582083,0.8835624,0.752914612,0.641517332,0.705050395,0.117220144,0.145501481,0.134982677,0.396901283,0.290855359,0.310702144,0.095278423,0.290396089,0.1146248,0.1146248,0.1146248,0.1146248,0,0,0,0,0.087594435,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.828767119,0.868369615,0.854319742,0.632908913,0.687460578,0.195305902,0.149323035,0.140928201,0.448053569,0.343435508,0.324514766,0.096946494,0.230974205,0.091169864,0.091169864,0.091169864,0.091169864,0,0,0,0,0.069670549,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.156573313,0.774489416,0.849506077,0.571489522,0.612534305,0.228944559,0.140471012,0.143246372,0.559640746,0.357340476,0.297151478,0.08657533,0.438469277,0.106137993,0.106137993,0.106137993,0.106137993,0,0,0,0.002755761,0.081108953,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.305600781,0.723429175,0.817716544,0.517454594,0.546816235,0.244327015,0.133897162,0.137428998,0.566943046,0.358548528,0.272252171,0.078015135,0.662766136,0.125837524,0.125837524,0.125837524,0.125837524,0,0,0,0.003271898,0.09616302,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.508058452,0.504432894,0.536567863,0.341431369,0.568364545,0.176134611,0.109504884,0.117726533,0.424672304,0.242949702,0.200296937,0.057632056,1.496805844,0.124758959,0.124758959,0.124758959,0.299574662,0,0,0,0.003240639,0.095338797,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.444250885,0.405478618,0.343531332,0.257107744,0.38923757,0.116540567,0.108223387,0.120424259,0.347875789,0.165596633,0.15628564,0.042445175,1.956203146,0.162459274,0.162459274,0.162459274,0.162459274,0,0,0,0.004224111,0.124148774,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.296295328,0.330032478,0.254640448,0.711148576,0.212231538,0.109991819,0.112303317,0.112042241,0.399469715,0.119074879,0.127057255,0.031669306,1.116756805,0.207612217,0.207612217,0.437830456,0.207612217,0,0,0,0.005393862,0.158653929,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.703277834,0.22987949,0.157822187,0.300981078,0.48075831,0.114318294,0.111261047,0.476445177,0.598565271,0.074775677,0.08809572,0.019336914,0.932134808,0.219122587,0.219122587,0.219122587,0.439607679,0,0,0,0.43536992,0.167449969,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.297693764,0.137556189,0.084926576,0.714194046,0.606899722,0.124818306,0.096877905,0.221625507,0.510390561,0.036130093,0.066206518,0.009839396,0.721773137,0.212848766,0.212848766,0.426957267,0.427278925,0,0,0,0.20331952,0.162655616,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.043645802,0.072327812,0.182016804,0.564509072,0.319183583,0.033721363,0.096408775,0.237469351,0.256757619,0.015010841,0.041251355,0.001769614,0.724056015,0.215316479,0.424890825,0.426126904,0.426046567,0,0,0,0.844770558,0.164541403,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.523472533,0,0.618149334,0.473485759,0.351860299,0.019721565,0.175106373,0.128138425,0.174239921,0,0.013249765,0,1.237208087,0,1.445013107,0.921190031,0.920255997,0,0,0,0.016078656,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.1080354,0,0.589446767,0.381534551,0.253424969,0,0.173190685,0.087715607,0.018246172,0,0,0,1.858118944,0,1.593694978,0.969629732,0.969128859,0,0,0,0.078952189,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677772308,0.402334825,0.134218357,0,0.214345498,0.078393529,0,0,0,0,0,0,2.19291854,1.292797139,2.02174825,0,0.003415456,0.021184389,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679089553,0.364255567,0,0,0.229663534,0.032396566,0,0,0,0,0,0,2.584401158,2.325251309,0,0,0.021180473,0.054844184,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414920816,0.106239451,0,0,0.171484028,0,0,0,0,0,0,0,3.348509091,1.878359382,0,0,0.0318667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394708891,0.086650128,0,0,0.177744616,0,0,0,0,0,0,0,3.74788115,2.060225832,0,0,0.050643889,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.118332136,0,0.004178904,0.210046822,0.050153451,0,0.370854835,0.218361802,0,0,0,0,1.087231773,0,0.192692057,2.729017557,0.487213922,0,0.137230021,0.456274881,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.979431977,0,0.003286133,0.011094222,0.075062209,0,0.057231346,0.137612236,0.088260584,0,4.68E-04,0.00095887,1.837969768,0,0.01823694,0.07119817,1.41699109,0,0,0,0.639022966,0,0.007550447,0.000997057
0,0,0,0,0,0,0,0,0,0,0,0,2.074563195,0.029337908,0.044620026,0.253337081,0.407984701,0.004231226,0.111214977,0.146449084,0.32510609,0.000870193,0.026198797,0.014297948,0.794463159,0.247150701,0.169700878,0,0,0,0,0,0,0.069382352,0.02076015,0.074945871
0,0,0,0,0,0,0,0,0,0,0,0,0.930956918,0.112991064,0.480863188,0.189455906,0.24445837,0.014851097,0.049364483,0.063713289,0.165208508,0.028274686,0.066802533,0.021751809,0.299943219,0.58814933,0.239913132,0.092482644,0.092482644,0,0,0,0.002403327,0.314866951,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.13363252,0.295986244,0.274112072,0.263485839,0.342897906,0.03959871,0.077879791,0.086762251,0.213822348,0.076201366,0.12359196,0.042721058,0.321862411,0.127045149,0.127045149,0.127045149,0.127045149,0,0,0,0,0.097085867,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.013587992,0.375297176,0.281433004,0.293510974,0.359045127,0.046431153,0.077183173,0.067249012,0.158249084,0.092527088,0.139826427,0.046549753,0.304222301,0.120084074,0.120084074,0.120084074,0.120084074,0,0,0,0,0.091766325,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.316567215,0.37719309,0.28952422,0.297988597,0.344615354,0.050030877,0.072441059,0.063616079,0.157729457,0.096974636,0.142729925,0.047594104,0.656316667,0.101396611,0.101396611,0.101396611,0.101396611,0,0,0,0.002633042,0.077485665,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.572304449,0.551247772,0.395401498,0.395651632,0.444668495,0.07165551,0.095726951,0.107901548,0.262605775,0.14179442,0.198263189,0.062328013,0.441288221,0.131582094,0.131582094,0.131582094,0.131582094,0,0,0,0,0.100552928,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.515192794,0.709397323,0.598836197,0.505197196,0.558591539,0.094226162,0.116434347,0.107926442,0.322221275,0.23078293,0.250978719,0.076900737,0.397650473,0.156957549,0.156957549,0.156957549,0.156957549,0,0,0,0,0.119944443,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.515069709,0.723466478,0.710035801,0.520010059,0.565877052,0.163879485,0.123408981,0.116449564,0.376304219,0.285681797,0.269354284,0.080200893,0.438652183,0.173141429,0.173141429,0.173141429,0.173141429,0,0,0,0,0.132311906,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.407849488,0.506804975,0.558783013,0.369838489,0.396197345,0.153033752,0.092338886,0.094164684,0.371851707,0.234297151,0.195331206,0.056532738,0.451174241,0.133737334,0.133737334,0.133737334,0.133737334,0,0,0,0.003475059,0.102199927,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.515427851,0.476122244,0.540627025,0.338630933,0.357286315,0.162979952,0.088077048,0.09040757,0.376201362,0.236861949,0.17871759,0.050952019,0.580403525,0.139361392,0.139361392,0.139361392,0.139361392,0,0,0,0.003618633,0.106497743,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.72348664,0.346296076,0.36319086,0.235064697,0.388640317,0.117724722,0.073794797,0.079164491,0.285468041,0.164768665,0.134865284,0.038695866,1.38855481,0.126854141,0.126854141,0.126854141,0.244900678,0,0,0,0.003296326,0.096939902,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.081944841,0.348852262,0.294537127,0.222748501,0.334808934,0.097872893,0.091197131,0.10153001,0.295129321,0.14077822,0.132920694,0.036226446,2.092325401,0.187187068,0.187187068,0.187187068,0.187187068,0,0,0,0.004860827,0.143045357,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.164531357,0.322991548,0.250194499,0.672541696,0.212891736,0.103321486,0.105124831,0.105275501,0.376516678,0.116263295,0.122357605,0.030957888,1.16545138,0.243991826,0.243991826,0.457252966,0.243991826,0,0,0,0.006340377,0.186454643,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.771622235,0.230640187,0.154832788,0.3054672,0.496126338,0.121318578,0.117823974,0.505741625,0.612559186,0.070897493,0.093942346,0.020392063,1.097935647,0.275297531,0.275297531,0.275297531,0.509497215,0,0,0,0.54698811,0.210377962,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.493113146,0.157515059,0.095941706,0.822078027,0.69847712,0.144363633,0.111962911,0.256113842,0.587902583,0.039728178,0.077146338,0.011502941,0.928293687,0.283247914,0.283247914,0.530394493,0.530765823,0,0,0,0.270566896,0.216453517,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.24037633,0.094977964,0.220666696,0.666468117,0.381701816,0.040436621,0.113181715,0.277894628,0.315528224,0.021064766,0.050684199,0.004277144,0.900672196,0.273343449,0.517660936,0.519082593,0.51898993,0,0,0,1.072391122,0.208884683,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.554927813,0,0.640764747,0.49075643,0.367227088,0.023956493,0.180631301,0.132758148,0.183168464,0,0.022251052,0,1.270418813,0,1.483907216,0.945994369,0.945060014,0,0,0,0.01651026,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.271341122,0,0.488304961,0.328380962,0.237395648,0,0.131331323,0.068715315,0.064008911,0,0,0,0.838751152,0,1.182478484,0.716311729,0.71592751,0,0,0,0.060742934,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.058488976,0,0.245475574,0.156692145,0.107439521,0,0.067168323,0.02805144,0,0,0,0,0.727020203,0,0.637637461,0.37108818,0.37090933,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000292194,0,0.376056923,0.235114542,0.153871074,0,0.105507776,0.037347277,0,0,0,0,0.056478219,0,1.028564473,0.576327202,0.576034063,0,0.003711964,0.003711964,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307646178,0.143170499,0,0,0.107116551,0.013215753,0,0,0,0,0,0,1.180887178,1.026036839,0,0,0.011552723,0.025995716,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194985617,0.05330675,0,0,0.076524515,0,0,0,0,0,0,0,1.452058994,0.795927297,0,0,0.014844323,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.091100541,0,0.002241932,0.08714027,0.027159721,0,0.146496775,0.108769331,0,0,0,0,0.607298612,0,0.069328977,0.994237276,0.254375282,0,0.041865213,0.040319637,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.553077375,0,0.00253875,0.017747844,0.059710981,0,0.030814309,0.07295757,0.080782499,0,0.001302631,0.00107052,0.788835858,0,0.038686075,0.132110701,0.571421953,0,0,0,0.10020926,0,0.002293205,0.001311351
0,0,0,0,0,0,0,0,0,0,0,0,0.735326545,0.018717579,0.049607663,0.091668071,0.136164147,0.002868396,0.040635033,0.053844469,0.111794463,0.001998579,0.024767775,0.009577502,0.276829479,0.0820493,0.643604652,0,0,0,0,0,0,0.042583483,0.068024849,0
0,0,0,0,0,0,0,0,0,0,0,0,0.582631171,0.087239284,0.315681393,0.126588892,0.152686729,0.012691771,0.033586189,0.043837478,0.113207669,0.020661253,0.042806064,0.014430855,0.197501831,0.37142902,0,0.060549905,0.060549905,0,0,0,0.001572517,0.188693633,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.715709835,0.20365509,0.187051827,0.182633454,0.22383206,0.027989998,0.049982914,0.056455856,0.140432971,0.056006586,0.079990603,0.027897658,0.183946255,0.072607048,0.072607048,0.072607048,0.072607048,0,0,0,0,0.055485142,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.845768141,0.323998808,0.244196342,0.252788631,0.302404671,0.041700923,0.065009227,0.057899662,0.137573313,0.082204184,0.118695166,0.03966438,0.215609719,0.085106696,0.085106696,0.085106696,0.085106696,0,0,0,0,0.065037173,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.132900527,0.347654424,0.248804267,0.25776606,0.293241647,0.043400514,0.06252844,0.054723794,0.134276745,0.086899301,0.122954066,0.039801449,0.461231328,0.068594881,0.068594881,0.068594881,0.068594881,0,0,0,0.001782024,0.052419109,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.757889447,0.618457439,0.458777808,0.458672482,0.514372003,0.080778596,0.104964307,0.119184564,0.290151899,0.164789504,0.220823808,0.070395203,0.36511049,0.099126041,0.099126041,0.099126041,0.099126041,0,0,0,0,0.075750532,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.757286726,0.79219059,0.6645573,0.591651063,0.659955646,0.110335773,0.133240379,0.12606747,0.355600268,0.249372949,0.290712164,0.092294527,0.274778361,0.10846295,0.10846295,0.10846295,0.10846295,0,0,0,0,0.082885648,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.641824511,0.730582248,0.644284105,0.560248242,0.623485076,0.130131145,0.132420059,0.124041945,0.342005359,0.246911357,0.286525377,0.09133658,0.240516726,0.094933673,0.094933673,0.094933673,0.094933673,0,0,0,0,0.072546791,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.0470365,0.690654078,0.601935414,0.524536774,0.579710718,0.129360461,0.135251209,0.131615181,0.426660889,0.241371444,0.274355885,0.086815705,0.401462458,0.097068513,0.097068513,0.097068513,0.097068513,0,0,0,0.002520281,0.074178202,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.100190888,0.608561069,0.542088538,0.453834152,0.495286474,0.124049844,0.12359329,0.118880092,0.415042129,0.228663692,0.235082214,0.073654574,0.553004547,0.096413804,0.096413804,0.096413804,0.096413804,0,0,0,0.002503283,0.073677884,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.196752845,0.405267263,0.383549165,0.293282851,0.490027826,0.100541259,0.091657534,0.095021658,0.324388992,0.171173268,0.159610897,0.048973611,1.004054604,0.076878298,0.076878298,0.076878298,0.221096589,0,0,0,0.001996064,0.058749164,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.324800637,0.359762838,0.283841937,0.244760692,0.374892794,0.078711437,0.101172681,0.1103122,0.310842641,0.135063325,0.142168613,0.041114675,1.355706197,0.099256698,0.099256698,0.099256698,0.099256698,0,0,0,0.002577095,0.075850378,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.351908142,0.318253776,0.233131993,0.72319727,0.222322807,0.093539514,0.115395401,0.113945116,0.400287073,0.10670917,0.129333785,0.03402553,0.902404228,0.118837708,0.118837708,0.353000364,0.118837708,0,0,0,0.003089581,0.090813872,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.053002608,0.271986989,0.181365221,0.365303503,0.584086967,0.126708074,0.133643719,0.566304211,0.711172783,0.08393021,0.108281218,0.025372129,0.783667584,0.132823072,0.132823072,0.132823072,0.394301438,0,0,0,0.263891203,0.101501263,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.637432866,0.202556972,0.132987925,0.878906628,0.760352833,0.146720042,0.117558123,0.265032162,0.629153485,0.057165875,0.089897831,0.016523772,0.558437467,0.135635767,0.135635767,0.387537194,0.387953822,0,0,0,0.12956335,0.10365068,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.595191979,0.168058754,0.307998728,0.833451449,0.50713725,0.052193216,0.137972086,0.3335867,0.460663765,0.0460522,0.077976542,0.012216083,0.661872063,0.164292151,0.452371546,0.454129479,0.454105517,0,0,0,0.644589412,0.125549429,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.921715857,0.190063578,0.748512018,0.602112806,0.509747862,0.04085621,0.180247116,0.139669804,0.222952567,0.064526984,0.083074586,0.012860317,0.650499565,0.256764417,1.11210163,0.686456399,0.685701972,0,0,0,0,0.196215252,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.488282858,0.000115104,0.73428727,0.495230641,0.385691808,0.015356574,0.189026072,0.106444442,0.137106857,0,0.045442944,0,0.807701927,0.024789036,1.339250589,0.798278101,0.797943142,0,0,0,0.009423705,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.174194619,0,0.374143994,0.238446724,0.175135201,0,0.098395926,0.045013655,0.043050162,0,0,0,0.407354738,0,0.76064377,0.441607491,0.441402963,0,0,0,0.01678051,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.028311335,0,0.265962615,0.163548807,0.110922847,0,0.074565195,0.029397217,0,0,0,0,0.557921996,0,0.613294904,0.348763559,0.348585531,0,0.000135025,0.000135025,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330763234,0.199962077,0.125906659,0,0.097667489,0.033865644,0,0,0,0,0,0,0.821054716,0.450458092,0.450193219,0,0.002612415,0.002612415,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289907143,0.174527918,0.091877251,0,0.088703644,0.027060294,0,0,0,0,0,0,0.766575519,0.410918095,0.642434243,0,0.005462399,0.013302632,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.048767567,0,0.053916959,0.081927376,0.056434235,0,0.051239019,0.03610964,0.023431839,0,0,0,1.15971284,0,0.354829093,0.171566728,0.290754651,0,0,0,0.120726284,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.475747488,0,0.006253696,0.067628015,0.015080534,0,0.10171263,0.260320405,0.300955939,0,0,0,0,0,0.030678334,0.184229718,0.016697202,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.972378348,0.018636421,0.026969431,0.093159042,0.080687576,0.003743873,0.073736258,0.104726127,0.207061293,0,0.009263533,0.003348454,0.312290249,0.083494791,0.415847667,0.02412875,0,0,0,0,0,0,0.002070764,0.00045359
0,0,0,0,0,0,0,0,0,0,0,0,0.668382452,0.070596792,0.489384017,0.145334448,0.136101116,0.012920967,0.048517872,0.066603318,0.164939357,0.005628655,0.035354833,0.009237387,0.1696211,0.319321971,0,0.035872053,0.035872053,0,0,0,0.00093258,0.026436108,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.686564996,0.157247551,0.175442034,0.168506114,0.164762097,0.028472738,0.076345193,0.08575253,0.194683766,0.034423581,0.069745542,0.022594532,0.17832772,0.070391633,0.070391633,0.070391633,0.070391633,0,0,0,0,0.242918277,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.697869147,0.229457197,0.208214916,0.220906019,0.228502598,0.037802924,0.081362869,0.065324015,0.137787764,0.062246164,0.092369775,0.031706768,0.209540945,0.082709753,0.082709753,0.082709753,0.082709753,0,0,0,0,0.063205468,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.814244296,0.169336056,0.14245499,0.151601578,0.160124035,0.027379498,0.053275626,0.04091427,0.091622931,0.047366893,0.067371334,0.023134836,0.422382712,0.061381363,0.061381363,0.061381363,0.061381363,0,0,0,0.001594393,0.046906654,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.956802284,0.238415776,0.197900983,0.20643672,0.221688749,0.037659578,0.064466737,0.069368224,0.145766736,0.07137076,0.09189332,0.031539565,0.28866805,0.080487946,0.080487946,0.080487946,0.080487946,0,0,0,0,0.061507598,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.127443068,0.417791507,0.349223977,0.356037905,0.384477903,0.066777215,0.109042915,0.090592589,0.207574396,0.131408182,0.16333386,0.055763048,0.397911844,0.157063291,0.157063291,0.157063291,0.157063291,0,0,0,0,0.12002525,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.935221479,0.352850621,0.294491694,0.29403906,0.315203243,0.06518316,0.107440873,0.084688025,0.188541225,0.107099607,0.154160923,0.051476523,0.473503273,0.18690065,0.18690065,0.18690065,0.18690065,0,0,0,0,0.142826482,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.186959087,0.27757801,0.224938852,0.225403521,0.236034979,0.053502079,0.096103807,0.080574747,0.244060537,0.083489382,0.12321565,0.040008861,0.572191807,0.170027653,0.170027653,0.170027653,0.170027653,0,0,0,0.004418034,0.129932408,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.496628314,0.256051406,0.19629697,0.201094179,0.200597484,0.051071273,0.105014592,0.084928606,0.272199163,0.073891747,0.114613168,0.035827432,0.834503376,0.196429292,0.196429292,0.196429292,0.196429292,0,0,0,0.005100022,0.150108117,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.18019482,0.124255893,0.087414129,0.096660334,0.263533477,0.027243977,0.069429228,0.060937821,0.177868219,0.033033964,0.059930213,0.016830636,1.527210467,0.136469137,0.136469137,0.136469137,0.278218924,0,0,0,0.00354571,0.104287528,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.251099955,0.075797267,0.033680026,0.056600776,0.148547664,0.017801707,0.075440742,0.073784016,0.182412344,0.011853029,0.040327056,0.009182945,1.840809657,0.15861429,0.15861429,0.15861429,0.15861429,0,0,0,0.004124365,0.121210498,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.732500616,0.041070728,0.000211811,0.512981019,0.000748457,0.038877839,0.091355735,0.080070465,0.272286754,0,0.030794933,0.000322365,1.063352081,0.323965658,0.018612647,0.417244279,0.015941874,0,0,0,0,0,0.033188489,0
0,0,0,0,0,0,0,0,0,0,0,0,1.222652498,0.000365835,0,0.147289481,0.302647546,0.066159266,0.092656406,0.42816072,0.366941349,0,0.000612351,0,0.826183116,0.015030294,0,0.187005944,0.550700594,0,0,0,0.393005342,0,0.001969141,0
0,0,0,0,0,0,0,0,0,0,0,0,0.990262536,0,0,0.601210084,0.481640332,0.095275026,0.086787708,0.204401462,0.40226719,0,0,0,0.663477319,0,0,0.401892288,0.402075973,0,0,0,0.231159658,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.888439764,0,0,0.524081733,0.250787223,0.014186102,0.096053878,0.24208803,0.088215002,0,0,0,0.701243861,0,0,0.425874378,0.425675826,0,0,0,0.880642264,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.141523351,0,0.251905295,0.197604941,0.132614633,0,0.082118075,0.057025683,0.031982387,0,0,0,0.727332823,0,1.681358571,0.411009439,0.41047948,0,0,0,0.094063024,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.261743005,0,0.480875064,0.345423916,0.246338716,0,0.139594216,0.070967402,0.000615514,0,0,0,1.428595862,0,1.309967096,0.711598187,0.711124092,0,0,0,0.005977787,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.156645757,0,0.474897163,0.319458204,0.224397323,0,0.133892482,0.05612229,0,0,0,0,1.346456242,0,1.317294384,0.709176505,0.708814712,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.103230407,0,0.358267746,0.236813964,0.167452467,0,0.098009106,0.036947271,0,0,0,0,0.996877998,0,0.986072304,0.523986369,0.523719004,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.028595309,0,0.317897483,0.204416617,0.139743646,0,0.088775559,0.030537927,0,0,0,0,1.028392738,0,0.950351755,0.511388049,0.511136458,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350177168,0.215517235,0.131630444,0,0.103956494,0.030569378,0,0,0,0,0,0,1.212220725,0.661300643,1.034397904,0,0,0.028059249,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.02856047,0,0.025531485,0.049757933,0.030702105,0,0.033634215,0.023647564,0.004730621,0,0,0,1.34385961,0,0.383704723,0.168352042,0.284532533,0,0,0,0.158556437,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.964904806,0,0.008167463,0.029556389,0.031413449,0.000305537,0.061982512,0.153433809,0.185653736,0,0.002074224,0.000807461,0,0,0.046811299,0.304619835,0.304619835,0,0,0,0,0,0.001013011,0.000210729
0,0,0,0,0,0,0,0,0,0,0,0,0.673583297,0.025413249,0.062277027,0.092642407,0.101592701,0.004665704,0.044988718,0.062427643,0.12869813,0.00312427,0.026159468,0.007224275,0.414140148,0.123590807,0.238440723,0.06270454,0,0,0,0,0.004853329,0.063850061,0.019932536,0.003317013
0,0,0,0,0,0,0,0,0,0,0,0,0.436174035,0.061120295,0.288787744,0.093818634,0.097484038,0.011598708,0.030876427,0.041777743,0.103753114,0.007021235,0.029566294,0.009245866,0.278137118,0.505562071,0.091846348,0.091846348,0.091846348,0,0,0,0.002386268,0.260317271,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.635232454,0.1826337,0.176235132,0.172144129,0.189602631,0.028024051,0.053463722,0.060879501,0.14619322,0.048036329,0.07099323,0.024459034,0.338701012,0.133691662,0.133691662,0.133691662,0.133691662,0,0,0,0,0.102165025,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.634121448,0.236371236,0.198972427,0.204924133,0.229526595,0.035437832,0.055126404,0.049466045,0.115415601,0.06377533,0.090146855,0.031302295,0.313805759,0.123865037,0.123865037,0.123865037,0.123865037,0,0,0,0,0.094655676,0,0
