月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
3,5,1,8.5,0.003767687,0,0,81.84771042,-60,-22
3,5,2,7.55,0.004370747,0,0,69.18336811,-53,-46
3,5,3,6.733333333,0.003886661,0,0,72.55427713,-43,-63
3,5,4,5.933333333,0.002695837,0,0,88.14259698,-31,-75
3,5,5,5.466666667,0.002498126,0,0,89.72507684,-19,-84
3,5,6,5.216666667,0.002345372,0,0,91.5124755,-7,-87
3,5,7,5.233333333,0.00212893,0,32.16786821,95.75584245,5,-79
3,5,8,6.533333333,0.002030518,526.0429075,88.59826325,103.1752845,17,-69
3,5,9,8.3,0.002089358,731.9907679,102.6568666,109.5228996,28,-58
3,5,10,9.366666667,0.002100806,822.6657946,113.6394468,113.9105422,38,-45
3,5,11,10.6,0.002203485,856.8535017,125.5793783,117.2943347,45,-27
3,5,12,11.83333333,0.00230637,724.6707513,171.3752994,120.7920986,49,-6
3,5,13,12.4,0.002038545,812.8697384,142.8150388,128.573858,48,16
3,5,14,12.56666667,0.002150983,729.4660233,153.9754926,127.0823596,42,36
3,5,15,12.56666667,0.002061061,493.0513891,191.8614689,128.8697509,34,52
3,5,16,12.21666667,0.002014029,697.0415629,99.05699551,128.2477162,23,64
3,5,17,10.98333333,0.002098633,220.2790441,99.09235551,121.0499771,12,74
3,5,18,9.533333333,0.00175724,0,2.822372569,121.7818678,0,83
3,5,19,8.516666667,0.001640345,0,0,119.9633505,-13,89
3,5,20,7.85,0.001960584,0,0,110.2023905,-25,80
3,5,21,7.416666667,0.002157893,0,0,104.3834292,-37,69
3,5,22,7.1,0.001924559,0,0,107.7494484,-48,56
3,5,23,6.583333333,0.002157817,0,0,100.8487168,-57,36
3,5,24,6.116666667,0.002322221,0,0,95.71419503,-61,8
3,6,1,5.8,0.0023287,0,0,94.2628918,-59,-22
3,6,2,5.483333333,0.002277904,0,0,93.90357382,-53,-46
3,6,3,5.45,0.002550899,0,0,88.69840695,-43,-62
3,6,4,5.116666667,0.002709828,0,0,84.48644723,-31,-74
3,6,5,5.066666667,0.002754606,0,0,83.4983493,-19,-84
3,6,6,4.916666667,0.002833189,0,0,81.52153332,-7,-87
3,6,7,5.25,0.002845129,0,16.41758738,82.70314286,6,-79
3,6,8,5.816666667,0.002902689,17.50009124,103.5313347,84.09261466,17,-70
3,6,9,6.8,0.002801507,43.21730362,194.3301879,89.95965156,29,-59
3,6,10,7.183333333,0.00287654,20.00485653,229.7469923,90.3038907,38,-45
3,6,11,7.616666667,0.002834069,9.781521257,234.8738649,92.87429538,46,-28
3,6,12,7.7,0.002720186,6.363982209,223.0576983,95.19851435,49,-6
3,6,13,8.266666667,0.002760058,12.33715992,260.384996,96.93481763,48,17
3,6,14,9.35,0.002752564,558.6805531,210.1967059,101.7514718,43,36
3,6,15,10.21666667,0.00338147,314.0807214,237.5350537,95.19156523,34,52
3,6,16,9.883333333,0.003457546,96.87858307,188.2702453,92.54742294,24,64
3,6,17,9.266666667,0.003678996,38.73703029,94.1676114,86.48775271,12,74
3,6,18,8.516666667,0.003979033,0,8.128087123,78.83488149,0,83
3,6,19,7.716666667,0.004224753,0,0,71.91614886,-12,89
3,6,20,7.133333333,0.004247023,0,0,69.11900932,-25,80
3,6,21,6.616666667,0.003976642,0,0,70.75766768,-37,69
3,6,22,6.466666667,0.004235679,0,0,66.45416802,-47,55
3,6,23,6.2,0.004629924,0,0,59.95815616,-56,36
3,6,24,5.083333333,0.004446128,0,0,57.76253711,-61,8
3,7,1,4.7,0.004700152,0,0,52.76587239,-59,-22
3,7,2,4.383333333,0.004648364,0,0,52.14386917,-52,-46
3,7,3,4.116666667,0.004561553,0,0,52.20521327,-42,-62
3,7,4,3.7,0.004478366,0,0,51.6171233,-31,-74
3,7,5,3.5,0.004415175,0,0,51.65848758,-19,-84
3,7,6,3.483333333,0.004458754,0,0,50.99696194,-6,-88
3,7,7,3.633333333,0.004506549,0,0,50.96286182,6,-79
3,7,8,4.066666667,0.004647202,2.344594316,52.12181249,50.85511223,18,-70
3,7,9,4.466666667,0.004414184,6.491555414,138.6942988,55.642937,29,-59
3,7,10,4.833333333,0.00442236,5.237196254,166.2968943,57.04846479,39,-45
3,7,11,5.183333333,0.004257532,5.5387551,198.9041102,60.77231495,46,-28
3,7,12,5.783333333,0.004497396,5.411705858,209.8500994,59.98804005,50,-6
3,7,13,6.383333333,0.004569741,9.990904523,250.9541115,61.53481129,49,17
3,7,14,6.8,0.004457654,4.689633624,177.3817799,64.808238,43,37
3,7,15,7.216666667,0.004841263,3.517542308,128.5680382,61.47502557,34,52
3,7,16,7.333333333,0.004624989,8.694838054,135.3152534,64.82117323,24,64
3,7,17,7,0.004457404,12.82935633,80.44429248,65.65942301,12,74
3,7,18,6.666666667,0.004660496,0,0,61.51976989,0,83
3,7,19,6.6,0.00451763,0,0,63.15028758,-12,88
3,7,20,6.533333333,0.0044364,0,0,63.96977924,-24,79
3,7,21,6.4,0.004455353,0,0,63.14939772,-36,69
3,7,22,6.416666667,0.004760156,0,0,59.14780747,-47,55
3,7,23,6.316666667,0.00508462,0,0,54.53580213,-56,35
3,7,24,6.05,0.004815605,0,0,56.87835774,-61,8
3,8,1,5.766666667,0.004778664,0,0,56.17341648,-59,-22
3,8,2,5.45,0.004730065,0,0,55.48843097,-52,-45
3,8,3,5.516666667,0.004921244,0,0,53.27264923,-42,-62
3,8,4,5.75,0.004773104,0,0,56.17655122,-30,-74
3,8,5,6,0.004682344,0,0,58.42115979,-18,-83
3,8,6,6.283333333,0.004716238,0,0,59.16426105,-6,-88
3,8,7,6.316666667,0.005263492,0,0,52.28409889,6,-79
3,8,8,6.433333333,0.005547,0.224499098,16.60256756,49.28586726,18,-70
3,8,9,6.55,0.00559218,0.236642136,27.66809475,49.23060603,29,-59
3,8,10,6.766666667,0.005676958,0.73140818,63.44538121,49.12513462,39,-46
3,8,11,7.483333333,0.00590086,0.640335881,68.99338131,49.50954525,46,-28
3,8,12,8.166666667,0.006185074,1.825580665,123.6290979,49.13109,50,-6
3,8,13,9.166666667,0.006259473,2.588348709,145.2996588,52.59884122,49,17
3,8,14,10.45,0.006590624,2.125501125,120.7758611,54.4801408,43,37
3,8,15,11.2,0.006514821,5.666793665,163.4462404,58.63997901,34,53
3,8,16,11.25,0.005951954,3.846406247,98.40807178,65.3025002,24,65
3,8,17,10.73333333,0.005829747,1.186097185,30.28544209,64.45425503,12,75
3,8,18,10.48333333,0.005415644,0,0,68.34778858,0,84
3,8,19,10.26666667,0.005415181,0,0,67.40043881,-12,88
3,8,20,9.883333333,0.005352819,0,0,66.48880451,-24,79
3,8,21,9.533333333,0.005227424,0,0,66.52076031,-36,68
3,8,22,9.216666667,0.005334264,0,0,63.81162714,-47,54
3,8,23,9.1,0.005364227,0,0,62.93424545,-56,35
3,8,24,9,0.005327825,0,0,62.95112592,-60,8
3,9,1,8.883333333,0.005498929,0,0,60.34113615,-58,-22
3,9,2,8.45,0.005269521,0,0,61.29889084,-51,-45
3,9,3,8.25,0.005265936,0,0,60.4825882,-42,-61
3,9,4,8.116666667,0.005218021,0,0,60.50872766,-30,-73
3,9,5,8.266666667,0.005271953,0,0,60.47923216,-18,-83
3,9,6,8.216666667,0.005389804,0,0,58.80323588,-6,-88
3,9,7,8.283333333,0.005414487,1.576019443,13.74736029,58.78602824,6,-80
3,9,8,8.15,0.005432873,7.532317318,92.25424703,57.98691312,18,-70
3,9,9,8.4,0.005802226,3.890318671,112.0655397,54.60435325,30,-60
3,9,10,9.383333333,0.006500039,2.068388839,107.0686724,50.82144855,39,-46
3,9,11,9.916666667,0.006816311,2.526557142,137.0969303,49.65206744,47,-28
3,9,12,10.55,0.007114589,2.052107736,131.7829656,49.21127347,50,-6
3,9,13,10.28333333,0.00714467,2.012394715,129.052248,47.71671355,49,17
3,9,14,9.4,0.006877041,0.976811233,82.66480475,46.7347078,44,37
3,9,15,9.233333333,0.006872552,0.971490343,68.8888567,46.05859873,35,53
3,9,16,9.1,0.006882831,0.844221194,46.87003755,45.36780714,24,65
3,9,17,8.933333333,0.006876626,0.773173455,24.82156733,44.71264951,13,75
3,9,18,8.766666667,0.006798719,0,0,44.84100312,0,84
3,9,19,8.7,0.006767778,0,0,44.89168035,-12,88
3,9,20,8.65,0.006744655,0,0,44.92943968,-24,78
3,9,21,8.633333333,0.006736963,0,0,44.94197882,-36,68
3,9,22,8.75,0.006790972,0,0,44.85370797,-47,54
3,9,23,8.816666667,0.006822008,0,0,44.80274633,-55,34
3,9,24,8.9,0.006860981,0,0,44.73851028,-60,8
3,10,1,8.8,0.006814237,0,0,44.81552231,-58,-22
3,10,2,8.616666667,0.006589061,0,0,46.50483752,-51,-45
3,10,3,8.683333333,0.006337654,0,0,49.61569804,-41,-61
3,10,4,8.7,0.005852223,0,0,55.30652317,-30,-73
3,10,5,8.166666667,0.004762454,0,0,66.56693286,-18,-83
3,10,6,7.683333333,0.004541693,0,0,67.43009999,-6,-89
3,10,7,8.816666667,0.004978792,76.40095003,42.80653613,66.56045562,7,-80
3,10,8,9.75,0.003801313,493.3508391,101.5796148,86.77707668,19,-71
3,10,9,11.55,0.003781539,318.2157586,199.4261287,95.00952593,30,-60
3,10,10,12.06666667,0.003039682,842.2847058,114.5384212,108.8848401,40,-46
3,10,11,12.68333333,0.004259048,204.2816967,326.4160615,93.24616683,47,-28
3,10,12,12.2,0.006074735,1.627604277,118.2075397,68.11039978,51,-6
3,10,13,10.6,0.003866371,2.723763991,150.7311407,89.55358312,50,18
3,10,14,10.48333333,0.003442594,4.390586026,174.7541062,95.41271977,44,38
3,10,15,9.8,0.003062611,1.201139034,77.08587022,98.47761866,35,53
3,10,16,7.6,0.002637001,0.48430395,35.90712727,96.23531821,24,66
3,10,17,7.366666667,0.003231333,0.332347473,16.58867632,85.23886593,13,76
3,10,18,6.7,0.002054028,0,12.58251037,103.4050268,1,84
3,10,19,5.283333333,0.001916587,0,0,100.2729958,-12,87
3,10,20,4,0.001500733,0,0,104.1660638,-24,78
3,10,21,3.25,0.001661067,0,0,97.41306478,-36,67
3,10,22,2.75,0.001786802,0,0,92.61569595,-46,54
3,10,23,2.05,0.001699641,0,0,91.69521878,-55,34
3,10,24,1.466666667,0.00146235,0,0,94.81048712,-59,7
3,11,1,2.25,0.001768485,0,0,90.99117951,-58,-21
3,11,2,1.6,0.001561021,0,0,93.02534406,-51,-44
3,11,3,2.316666667,0.00182149,0,0,90.11796787,-41,-61
3,11,4,1.05,0.00186642,0,0,84.08816016,-30,-73
3,11,5,-0.35,0.001943247,0,0,76.9538764,-18,-82
3,11,6,-1.4,0.001969351,0,0,72.32499501,-5,-89
3,11,7,0.783333333,0.002190219,310.6559511,41.69664346,76.46419251,7,-80
3,11,8,3.116666667,0.002022741,633.3457257,82.58966489,89.16900819,19,-71
3,11,9,5.316666667,0.002196456,790.7671345,97.43473063,94.77865582,30,-60
3,11,10,7.166666667,0.001808304,862.7297344,112.0822018,110.4889865,40,-46
3,11,11,8.166666667,0.00207045,886.4984525,127.25823,109.3278005,48,-28
3,11,12,8.966666667,0.002115449,735.4173764,173.9876333,111.8825943,51,-6
3,11,13,9.483333333,0.002117425,911.3303846,136.2216093,114.0885115,50,18
3,11,14,10.01666667,0.002346828,893.1357037,122.6984085,111.9898674,44,38
3,11,15,10.23333333,0.002227063,868.7598815,104.1583175,115.2239572,35,54
3,11,16,10.66666667,0.002610231,553.5495509,133.9614121,110.0245811,25,66
3,11,17,10.71666667,0.002379978,177.4161129,110.4131162,114.4470417,13,76
3,11,18,9.066666667,0.002129832,0,6.416666667,112.0314229,1,85
3,11,19,8.116666667,0.001929863,0,0,111.9815235,-12,87
3,11,20,6.983333333,0.001970949,0,0,106.2949786,-24,78
3,11,21,5.683333333,0.001914288,0,0,101.9908789,-36,67
3,11,22,5.416666667,0.001657405,0,0,106.4293432,-46,53
3,11,23,3.966666667,0.001747446,0,0,98.43451556,-55,34
3,11,24,3.533333333,0.001889027,0,0,93.62766309,-59,7
3,12,1,3.516666667,0.002080965,0,0,89.62768126,-57,-21
3,12,2,3.316666667,0.001955943,0,0,91.35027474,-50,-44
3,12,3,2.583333333,0.001947361,0,0,88.54867822,-41,-60
3,12,4,2.566666667,0.001990425,0,0,87.59570435,-29,-72
3,12,5,2.633333333,0.001954321,0,0,88.60725588,-17,-82
3,12,6,3.016666667,0.001961558,0,0,90.01301319,-5,-89
3,12,7,3.866666667,0.002133127,220.1629543,46.75072369,90.02433679,7,-81
3,12,8,5.75,0.002207011,587.1212855,90.80712968,96.38360931,19,-71
3,12,9,7.833333333,0.002089346,764.0596715,103.7260799,107.5201728,31,-60
3,12,10,9.816666667,0.002165549,839.9821435,116.6550766,114.5950097,40,-47
3,12,11,11.08333333,0.001786712,860.3132067,130.9846595,127.9558727,48,-28
3,12,12,12.11666667,0.002699705,812.1204935,150.6399988,114.8896278,52,-6
3,12,13,12.43333333,0.00266749,789.5526581,155.4645295,116.8771891,50,18
3,12,14,12.38333333,0.002125143,766.1060863,149.3110439,126.7675774,44,38
3,12,15,12.53333333,0.002595268,812.179218,114.4481008,118.6095716,35,54
3,12,16,12.96666667,0.002485468,464.4563387,153.5143148,122.5490806,25,66
3,12,17,12.38333333,0.002480746,582.0339838,72.90000645,120.006609,13,76
3,12,18,11.2,0.002704884,0,9.946040124,110.7117811,1,85
3,12,19,10.25,0.00184401,0,0,123.0514648,-11,86
3,12,20,8.35,0.002232231,0,0,106.9345444,-24,77
3,12,21,6.866666667,0.0021391,0,0,102.415783,-35,67
3,12,22,5.7,0.001633929,0,0,108.1416344,-46,53
3,12,23,5.1,0.001621179,0,0,105.9275527,-54,33
3,12,24,4.366666667,0.001591432,0,0,103.5684416,-59,7
3,13,1,2.816666667,0.001380086,0,0,102.2401795,-57,-21
3,13,2,2.15,0.001403907,0,0,98.96246968,-50,-44
3,13,3,1.5,0.001339946,0,0,97.93228659,-40,-60
3,13,4,1.433333333,0.001458846,0,0,94.7610387,-29,-72
3,13,5,-0.416666667,0.001421816,0,0,88.33521386,-17,-82
3,13,6,0.05,0.001697979,0,0,83.77437648,-5,-89
3,13,7,0.45,0.001358778,241.5288641,48.71829861,93.28950647,8,-81
3,13,8,3.883333333,0.001388985,555.2704957,97.34147137,106.3733713,20,-72
3,13,9,6.65,0.0015038,723.7580123,113.6124795,115.1386456,31,-61
3,13,10,9.333333333,0.002386303,770.4330262,133.8554845,108.2666177,41,-47
3,13,11,10.91666667,0.002654228,811.7131597,142.6854767,110.3478608,48,-29
3,13,12,11.9,0.001972295,846.0673998,142.9608832,127.6827653,52,-6
3,13,13,12.45,0.002491684,832.6260683,144.3514773,120.1063325,51,18
3,13,14,13.15,0.002983647,777.8641684,146.6386935,114.6929027,45,39
3,13,15,12.75,0.002906189,594.0532716,173.3014232,114.1844143,36,55
3,13,16,12.83333333,0.003473146,145.3899723,201.0998055,105.4183373,25,67
3,13,17,12.8,0.003924394,185.7720769,112.856226,98.52269154,13,77
3,13,18,11.43333333,0.003920084,0,18.04371703,92.46221752,1,85
3,13,19,10.46666667,0.004304381,0,0,82.74272097,-11,86
3,13,20,10.46666667,0.00249714,0,0,111.1822954,-23,77
3,13,21,9.783333333,0.002684491,0,0,104.8304712,-35,66
3,13,22,9.25,0.002517284,0,0,105.4931894,-46,52
3,13,23,9.2,0.002149143,0,0,112.2294365,-54,33
3,13,24,9.066666667,0.002557549,0,0,103.9687346,-58,7
3,14,1,8.8,0.002441648,0,0,104.9262543,-56,-21
3,14,2,7.416666667,0.002476493,0,0,98.34577904,-50,-44
3,14,3,5.916666667,0.003153373,0,0,80.36475807,-40,-60
3,14,4,5.95,0.003102941,0,0,81.32506716,-29,-72
3,14,5,5.583333333,0.003024688,0,0,81.07618408,-17,-82
3,14,6,5.033333333,0.003073096,0,0,77.98645437,-4,-90
3,14,7,4.933333333,0.002675255,62.11606966,51.21029388,84.33170805,8,-81
3,14,8,6.116666667,0.002322221,289.2178346,136.462681,95.71419503,20,-72
3,14,9,8.166666667,0.002137468,381.4149523,195.1423097,107.9950338,31,-61
3,14,10,9.033333333,0.001982908,237.1971471,285.3537272,114.8430057,41,-47
3,14,11,9.833333333,0.001643292,382.1301725,289.5071975,125.6152984,49,-29
3,14,12,11,0.001695833,341.2130874,320.7263467,129.5751637,52,-6
3,14,13,11.26666667,0.001891113,62.84840813,343.3932854,126.5468086,51,19
3,14,14,11.31666667,0.002560099,226.5820345,318.2183544,113.8007441,45,39
3,14,15,10.95,0.002579199,44.38960336,254.3457085,111.8316184,36,55
3,14,16,10.8,0.003436089,8.169326304,140.8941368,96.91040809,25,67
3,14,17,10.76666667,0.003749275,82.19089015,113.0122255,92.01295489,13,77
3,14,18,9.916666667,0.003616869,0,18.66281261,90.25804603,1,86
3,14,19,8.25,0.004246343,0,0,73.90218171,-11,86
3,14,20,7.916666667,0.004216816,0,0,72.88314594,-23,77
3,14,21,6.9,0.003869908,0,0,73.50445683,-35,66
3,14,22,6.716666667,0.003638124,0,0,76.16551784,-45,52
3,14,23,6.516666667,0.00364824,0,0,75.16800586,-54,32
3,14,24,6.216666667,0.003632003,0,0,74.14816028,-58,6
3,15,1,5.1,0.003523268,0,0,71.12978347,-56,-21
3,15,2,5.033333333,0.003398347,0,0,72.78340766,-49,-43
3,15,3,4.816666667,0.00324026,0,0,74.3800312,-40,-60
3,15,4,4.75,0.003225124,0,0,74.34598018,-28,-72
3,15,5,3.866666667,0.002980497,0,0,74.70161199,-16,-81
3,15,6,3.816666667,0.003119216,0,0,72.21039145,-4,-90
3,15,7,4.133333333,0.002986327,13.02058402,42.88563037,75.70007625,8,-81
3,15,8,5.35,0.003141968,3.340201584,71.15081865,78.18012205,20,-72
3,15,9,6.233333333,0.003459286,2.366360936,93.26517563,76.85513015,31,-61
3,15,10,6.65,0.003439307,2.292195644,117.9765741,78.9219816,42,-47
3,15,11,6.783333333,0.003348723,4.325800868,185.700028,80.89998698,49,-29
3,15,12,7.733333333,0.003771336,5.186532447,215.3878738,78.50134427,53,-6
3,15,13,9.5,0.00388509,6.703504704,236.4902046,84.458564,51,19
3,15,14,11.21666667,0.004112087,482.3663494,247.3493277,88.74843148,45,40
3,15,15,12.28333333,0.004592376,309.262646,252.3934391,86.90142307,36,55
3,15,16,12.68333333,0.00489837,253.5500317,194.507558,84.67371738,25,67
3,15,17,11.7,0.005103076,323.8094218,105.0121199,77.6423603,14,77
3,15,18,11.05,0.005790381,0,20.55327609,66.3217141,1,86
3,15,19,9.516666667,0.005295687,0,0,65.59616387,-11,85
3,15,20,8.866666667,0.005350633,0,0,62.09103025,-23,76
3,15,21,8.45,0.004924635,0,0,65.67438543,-35,65
3,15,22,7.6,0.004840801,0,0,63.11481819,-45,51
3,15,23,7.3,0.004614369,0,0,64.82091022,-53,32
3,15,24,6.816666667,0.004647574,0,0,62.32624257,-58,6
3,16,1,6.383333333,0.004569741,0,0,61.53481129,-56,-21
3,16,2,5.583333333,0.004095939,0,0,64.70997912,-49,-43
3,16,3,5.45,0.003834211,0,0,67.92807111,-39,-59
3,16,4,5.666666667,0.003779177,0,0,69.64366938,-28,-71
3,16,5,5.816666667,0.003933647,0,0,68.01214366,-16,-81
3,16,6,5.15,0.00397357,0,0,64.65229199,-4,-90
3,16,7,5.066666667,0.00378708,2.679990617,24.66779776,67.0251511,8,-82
3,16,8,6.016666667,0.003930672,19.05847686,124.3608717,68.89410911,20,-72
3,16,9,8.066666667,0.004126379,136.4964965,234.1684655,74.79735176,32,-61
3,16,10,9.716666667,0.00446688,223.8788245,291.7805738,77.22751389,42,-47
3,16,11,11.35,0.004566785,226.0645829,335.1588203,83.07596003,50,-29
3,16,12,12.85,0.00486017,333.2926355,326.7876137,85.92105469,53,-6
3,16,13,13.9,0.005108536,319.6830411,326.7904059,87.50077055,52,19
3,16,14,14.2,0.005209788,50.42968783,311.3053253,87.59588262,46,40
3,16,15,14.5,0.006241573,3.273718957,131.375141,76.62871802,36,56
3,16,16,14.5,0.006862271,0.439751374,35.91673613,69.70625867,26,68
3,16,17,14.1,0.007593856,0.125656503,11.07914087,60.1167537,14,78
3,16,18,12.06666667,0.007876815,0,0,48.01851453,2,86
3,16,19,10.98333333,0.007902324,0,0,42.93671546,-11,85
3,16,20,10.53333333,0.007586144,0,0,44.18278926,-23,76
3,16,21,10.23333333,0.007512212,0,0,43.62918981,-35,65
3,16,22,10.15,0.007469947,0,0,43.7030614,-45,51
3,16,23,10.2,0.00749528,0,0,43.65881173,-53,32
3,16,24,10.25,0.00752069,0,0,43.61434219,-57,6
3,17,1,10.16666667,0.007478383,0,0,43.68833593,-55,-21
3,17,2,10.11666667,0.007453101,0,0,43.73243914,-49,-43
3,17,3,10.13333333,0.007539375,0,0,42.9082877,-39,-59
3,17,4,9.966666667,0.007377713,0,0,43.86343272,-28,-71
3,17,5,9.7,0.007245371,0,0,44.09145166,-16,-81
3,17,6,8.733333333,0.006783233,0,0,44.86638911,-4,-89
3,17,7,8.566666667,0.00656654,44.84416415,55.35535164,46.53961824,9,-82
3,17,8,10.11666667,0.006211447,364.5841722,132.6673027,57.29453765,21,-73
3,17,9,12.75,0.005563481,601.6342148,147.7214606,76.64440716,32,-62
3,17,10,14.56666667,0.005750212,719.5613477,152.4130415,82.67070424,42,-48
3,17,11,16.48333333,0.005923424,783.9723757,154.2181557,89.51966437,50,-29
3,17,12,17.96666667,0.007029112,812.5279449,154.8026682,84.11530664,54,-5
3,17,13,19.4,0.007272121,816.1471335,151.818649,88.40079762,52,19
3,17,14,20.41666667,0.007600148,806.3446164,141.8726632,89.91319805,46,40
3,17,15,20.03333333,0.007125688,668.3626451,155.8926445,93.02631856,37,56
3,17,16,18.98333333,0.00763515,524.2995301,146.7716385,82.60467588,26,68
3,17,17,17.56666667,0.007104221,125.9630014,120.2495779,81.40926451,14,78
3,17,18,16.25,0.007572321,0,23.99398943,70.28509595,2,87
3,17,19,14.85,0.007763559,0,0,61.81782683,-11,85
3,17,20,13.96666667,0.007828527,0,0,57.10206929,-23,75
3,17,21,13.18333333,0.007911032,0,0,52.70176333,-34,64
3,17,22,12.73333333,0.008141657,0,0,48.35265914,-45,50
3,17,23,11.93333333,0.007982712,0,0,46.35216646,-53,31
3,17,24,10.75,0.007454428,0,0,46.50613068,-57,6
3,18,1,11.15,0.007657836,0,0,46.16949011,-55,-21
3,18,2,11.26666667,0.007802122,0,0,45.21027637,-48,-43
3,18,3,10.75,0.007454428,0,0,46.50613068,-39,-59
3,18,4,10.73333333,0.007608147,0,0,44.83766496,-27,-71
3,18,5,9.983333333,0.007463114,0,0,43.04355603,-16,-80
3,18,6,9,0.006836012,0,0,45.44388428,-3,-89
3,18,7,10.11666667,0.007453101,1.023578957,16.52979759,43.73243914,9,-82
3,18,8,10.93333333,0.007136639,8.130288848,108.3895942,50.66855843,21,-73
3,18,9,13.01666667,0.007164699,110.6227894,237.7854774,59.6894958,32,-62
3,18,10,16.08333333,0.007836047,483.9640979,227.9538625,66.80185224,43,-48
3,18,11,17.45,0.007677669,331.4869379,312.3648447,74.84742786,50,-29
3,18,12,18.68333333,0.007085704,455.7922991,287.6763253,86.93312325,54,-5
3,18,13,19.11666667,0.005895348,258.4996428,347.1997689,102.3671758,52,20
3,18,14,19.53333333,0.006051802,192.2936658,331.0133873,102.549606,46,41
3,18,15,19.68333333,0.006970994,80.42007874,276.3109508,92.98806373,37,57
3,18,16,19.55,0.008485888,16.43880745,167.6198252,76.81509379,26,69
3,18,17,17.71666667,0.008575802,6.442090427,78.87351802,67.15103159,14,78
3,18,18,15.78333333,0.007910948,0,18.85854746,64.64371378,2,87
3,18,19,14.98333333,0.007724253,0,0,62.83491067,-10,84
3,18,20,14.8,0.007632401,0,0,62.93281267,-23,75
3,18,21,14.48333333,0.007372414,0,0,64.17893346,-34,64
3,18,22,14.01666667,0.006648488,0,0,69.83802452,-44,50
3,18,23,13.35,0.006555303,0,0,67.8366536,-52,31
3,18,24,12.25,0.006541267,0,0,63.02944807,-56,6
3,19,1,10.6,0.007299124,0,0,47.47293285,-54,-21
3,19,2,10.11666667,0.007375354,0,0,44.5456436,-48,-42
3,19,3,9.866666667,0.007327833,0,0,43.94966733,-38,-58
3,19,4,9.883333333,0.007412657,0,0,43.13263149,-27,-70
3,19,5,9.783333333,0.007362505,0,0,43.22082635,-15,-80
3,19,6,9.5,0.007222052,0,0,43.46594568,-3,-89
3,19,7,9.566666667,0.007030284,0,0,45.80398612,9,-82
3,19,8,9.866666667,0.007098613,0.530163187,30.37496673,46.38163291,21,-73
3,19,9,10.7,0.007025406,7.308397777,162.8823084,50.82886267,33,-62
3,19,10,12.2,0.006697649,238.1510875,295.7855846,61.07076458,43,-48
3,19,11,13.18333333,0.007148941,83.2137944,345.4901575,60.61181222,51,-29
3,19,12,13.36666667,0.007043439,8.616439408,262.5578879,62.57205825,54,-5
3,19,13,13.35,0.007420543,1.512614183,118.2520335,58.50059201,53,20
3,19,14,13.41666667,0.008034001,0.280929015,47.01906109,52.52149151,47,41
3,19,15,12.85,0.008298386,0.309157672,41.47861609,47.32514347,37,57
3,19,16,12.31666667,0.008369985,0.249477595,27.66515942,44.21913798,26,69
3,19,17,12.56666667,0.008602311,0.263964735,16.59716142,43.07738113,14,79
3,19,18,12.95,0.00863595,0,0,44.48101488,2,88
3,19,19,12.28333333,0.00826138,0,0,45.13984148,-10,84
3,19,20,11.35,0.007845898,0,0,45.13517694,-22,75
3,19,21,11.3,0.007735384,0,0,46.03967384,-34,64
3,19,22,11.78333333,0.008164144,0,0,43.86620782,-44,50
3,19,23,11.5,0.007498609,0,0,49.37125227,-52,30
3,19,24,10.96666667,0.007234882,0,0,49.77170467,-56,6
3,20,1,10.85,0.007178309,0,0,49.85612401,-54,-21
3,20,2,10.76666667,0.007138141,0,0,49.91572827,-47,-42
3,20,3,10.41666667,0.006734079,0,0,52.74768151,-38,-58
3,20,4,10.6,0.006978211,0,0,50.8961895,-27,-70
3,20,5,10.83333333,0.007007315,0,0,51.61248689,-15,-80
3,20,6,10.78333333,0.007064953,0,0,50.77212743,-3,-89
3,20,7,10.73333333,0.006798536,2.406700826,27.42799014,53.43670532,10,-83
3,20,8,10.7,0.006702628,3.819460074,82.01138145,54.34253633,22,-74
3,20,9,10.78333333,0.006497098,3.76249434,123.031915,56.99354633,33,-63
3,20,10,11.31666667,0.006565968,5.646753788,190.6939298,58.58718622,43,-48
3,20,11,12.46666667,0.006545509,28.47835514,308.917068,63.95530193,51,-29
3,20,12,13.11666667,0.006266155,161.2944496,373.1840108,70.03941407,55,-5
3,20,13,13.23333333,0.006124235,120.3166209,368.582328,72.19661496,53,20
3,20,14,13.53333333,0.006343547,184.9155805,335.0837065,71.04984403,47,42
3,20,15,13.55,0.006059037,19.71046371,235.1722335,74.38917586,37,57
3,20,16,13.53333333,0.006246467,3.193474451,98.54946695,72.15478494,26,69
3,20,17,13.51666667,0.00623962,2.875749052,54.79084182,72.15726986,14,79
3,20,18,13.16666667,0.006476493,0,0,67.8865796,2,88
3,20,19,12.55,0.006490709,0,0,64.9428138,-10,83
3,20,20,12.21666667,0.006437668,0,0,64.0407301,-22,74
3,20,21,11.95,0.006674645,0,0,60.20501438,-34,63
3,20,22,11.3,0.006810428,0,0,55.81620743,-44,49
3,20,23,11.2,0.006598162,0,0,57.71109919,-52,30
3,20,24,10.9,0.006140069,0,0,61.5654548,-56,5
3,21,1,10.71666667,0.006226061,0,0,59.76751203,-54,-21
3,21,2,10.73333333,0.006394511,0,0,57.92618896,-47,-42
3,21,3,10.51666667,0.006301879,0,0,58.02038107,-38,-58
